1BDG, 26, 15989, 614
None
None
1BDJ, 10, 9384, 938
1BDL, 3, 4059, 1353
None
None
1BDO, 5, 14950, 2990
1BDQ, 3, 5863, 1954
1BDR, 3, 6061, 2020
None
None
None
1BDW, 0, 3416, 1
None
None
1BE0, 15, 18082, 1205
None
1BE4, 8, 27114, 3389
1BE6, 5, 11202, 2240
1BE7, 4, 6050, 1512
1BE8, 5, 10645, 2129
1BE9, 0, 11088, 1
None
1BEB, 9, 25135, 2792
None
1BED, 9, 12570, 1396
1BEE, 15, 7742, 516
1BEH, 4, 38229, 9557
None
None
1BEL, 12, 12318, 1026
None
None
None
None
None
None
None
1BEU, 28, 48958, 1748
None
None
None
1BEZ, 15, 13700, 913
1BF2, 17, 51233, 3013
1BF3, 10, 23174, 2317
1BF4, 8, 11586, 1448
1BF5, 28, 21975, 784
None
None
None
None
1BFD, 20, 59179, 2958
1BFE, 0, 6387, 1
1BFF, 6, 7035, 1172
None
1BFK, 5, 10181, 2036
1BFN, 17, 34672, 2039
None
None
None
None
None
1BFU, 5, 11380, 2276
1BFV, 8, 14815, 1851
1BG0, 14, 34737, 2481
None
None
1BG3, 56, 48010, 857
1BG4, 5, 43712, 8742
None
None
1BG7, 10, 24348, 2434
1BG8, 3, 12262, 4087
1BG9, 9, 17688, 1965
None
None
1BGC, 8, 16229, 2028
1BGD, 11, 6721, 611
1BGE, 11, 15531, 1411
1BGF, 5, 26656, 5331
None
1BGI, 10, 13971, 1397
1BGJ, 10, 7027, 702
1BGN, 10, 29570, 2957
None
1BGP, 10, 24372, 2437
1BGQ, 6, 11170, 1861
None
None
None
None
None
None
None
None
None
1BH3, 4, 25829, 6457
1BH5, 10, 33195, 3319
1BH6, 3, 22887, 7629
None
None
None
1BHD, 3, 16398, 5466
1BHE, 10, 31101, 3110
None
None
None
None
None
None
1BHN, 8, 37331, 4666
None
1BHP, 8, 5161, 645
None
None
None
None
1BHX, 15, 15004, 1000
None
None
1BI0, 8, 12830, 1603
1BI1, 8, 12830, 1603
1BI2, 8, 19195, 2399
1BI3, 8, 19592, 2449
None
1BI5, 20, 46763, 2338
None
None
None
1BIA, 9, 12667, 1407
1BIB, 9, 9137, 1015
1BIC, 2, 16388, 8194
None
1BIF, 24, 33819, 1409
None
None
None
1BIK, 16, 7737, 483
None
None
None
1BIO, 10, 31552, 3155
1BIQ, 26, 43712, 1681
1BIR, 4, 17457, 4364
1BIS, 6, 20883, 3480
1BIT, 18, 15984, 888
None
None
None
None
None
1BJ1, 26, 62099, 2388
None
None
1BJ5, 41, 21834, 532
1BJ7, 6, 14203, 2367
None
None
None
None
None
None
None
None
1BJM, 5, 14081, 2816
1BJN, 14, 38831, 2773
1BJO, 28, 19908, 711
None
1BJQ, 1, 57851, 57851
None
1BJT, 20, 41302, 2065
1BJU, 14, 28868, 2062
1BJV, 14, 20457, 1461
None
1BJZ, 3, 10487, 3495
1BK0, 6, 80111, 13351
1BK1, 4, 15398, 3849
None
None
None
None
1BK7, 9, 20257, 2250
None
1BKA, 37, 38454, 1039
1BKB, 5, 21536, 4307
None
1BKD, 20, 26502, 1325
1BKE, 41, 11607, 283
1BKF, 4, 11908, 2977
None
1BKH, 8, 58765, 7345
None
1BKL, 3, 6947, 2315
1BKM, 3, 6564, 2188
1BKN, 8, 24322, 3040
None
None
1BKR, 4, 42212, 10553
None
1BKV, 0, 4853, 1
1BKW, 10, 23236, 2323
None
1BKY, 12, 30509, 2542
None
1BL0, 18, 15209, 844
1BL3, 6, 34051, 5675
None
None
None
None
1BL8, 2, 12178, 6089
1BL9, 13, 36815, 2831
None
None
1BLE, 6, 4866, 811
1BLF, 38, 21880, 575
None
None
None
None
None
None
1BLU, 10, 7178, 717
None
None
None
None
1BM2, 2, 9975, 4987
1BM3, 16, 24652, 1540
1BM7, 2, 16635, 8317
None
None
None
1BMB, 3, 11641, 3880
None
None
1BMF, 31, 96689, 3119
1BMG, 2, 3464, 1732
None
None
None
None
1BMO, 18, 13378, 743
None
1BMQ, 18, 15796, 877
1BMS, 4, 139535, 34883
None
None
1BMZ, 2, 17271, 8635
None
None
None
None
1BN6, 10, 52255, 5225
1BN7, 10, 52035, 5203
1BN8, 6, 44074, 7345
1BNA, 4, 5691, 1422
None
None
None
None
None
None
None
None
None
None
None
None
1BNS, 0, 19072, 1
None
None
None
None
None
None
None
1BO5, 19, 54096, 2847
None
None
None
None
1BOB, 5, 32633, 6526
1BOF, 18, 25703, 1427
None
1BOH, 9, 10332, 1148
1BOI, 9, 13548, 1505
None
None
None
1BOS, 3, 41759, 13919
1BOT, 19, 48059, 2529
None
None
None
None
None
None
1BP1, 18, 18908, 1050
None
None
None
None
None
None
None
None
None
1BPH, 6, 5190, 865
1BPI, 7, 20780, 2968
None
None
None
None
None
None
None
1BPW, 30, 49784, 1659
1BPX, 21, 16520, 786
1BPY, 21, 20469, 974
1BPZ, 21, 14690, 699
None
None
1BQ3, 1, 41211, 41211
1BQ4, 1, 49347, 49347
1BQ5, 11, 21586, 1962
1BQ6, 19, 43012, 2263
None
1BQ8, 5, 20457, 4091
1BQ9, 5, 15628, 3125
None
None
1BQC, 7, 42497, 6071
None
None
1BQG, 17, 29034, 1707
1BQH, 23, 32519, 1413
None
None
1BQK, 6, 21272, 3545
1BQL, 27, 16386, 606
None
None
None
None
None
None
1BQS, 7, 10955, 1565
1BQU, 7, 48189, 6884
None
None
None
None
None
1BR5, 5, 9018, 1803
1BR6, 6, 10353, 1725
None
1BR9, 17, 10532, 619
None
None
None
1BRE, 3, 42839, 14279
1BRF, 4, 31704, 7926
1BRG, 0, 15097, 1
None
None
None
None
None
1BRM, 16, 34800, 2175
None
1BRO, 1, 41451, 41451
None
None
1BRR, 9, 18504, 2056
None
1BRT, 0, 45113, 1
None
1BRW, 18, 54378, 3021
None
None
None
1BS1, 6, 17604, 2934
1BS2, 22, 27233, 1237
None
1BS4, 6, 60043, 10007
1BS5, 6, 28284, 4714
1BS6, 7, 36997, 5285
1BS7, 6, 21555, 3592
1BS8, 7, 32065, 4580
None
None
None
None
None
None
None
1BSG, 6, 17734, 2955
None
None
None
None
None
1BSO, 9, 9673, 1074
None
1BSQ, 9, 9182, 1020
None
None
None
1BSV, 13, 24034, 1848
None
None
1BSY, 9, 9293, 1032
1BSZ, 6, 50049, 8341
None
1BT1, 15, 23504, 1566
1BT2, 15, 17217, 1147
1BT3, 15, 12028, 801
1BT4, 14, 16466, 1176
1BT5, 11, 21732, 1975
1BT6, 9, 9458, 1050
None
None
None
None
1BTG, 7, 16671, 2381
None
None
None
1BTK, 8, 42439, 5304
1BTL, 11, 24598, 2236
None
1BTN, 5, 7697, 1539
1BTO, 23, 78334, 3405
1BTP, 14, 12743, 910
None
None
None
None
None
None
1BU2, 12, 6477, 539
1BU3, 1, 15675, 15675
None
None
1BU6, 19, 68352, 3597
None
1BU8, 22, 47886, 2176
None
None
None
1BUE, 6, 32739, 5456
1BUG, 15, 18895, 1259
1BUH, 12, 13011, 1084
None
1BUL, 6, 22005, 3667
None
None
None
1BUU, 8, 20530, 2566
None
1BUW, 6, 55695, 9282
None
1BV1, 1, 9509, 9509
None
1BV4, 6, 33070, 5511
None
None
None
None
None
None
1BVI, 4, 28162, 7040
None
None
None
None
None
None
1BVR, 10, 34838, 3483
None
None
None
1BVW, 10, 24374, 2437
1BVX, 10, 12401, 1240
None
1BVZ, 15, 38661, 2577
1BW0, 20, 24668, 1233
1BW8, 16, 19296, 1206
None
None
None
1BWC, 25, 33229, 1329
None
1BWF, 19, 23882, 1256
1BWH, 10, 12284, 1228
1BWI, 10, 12066, 1206
1BWJ, 10, 10735, 1073
None
None
None
1BWO, 8, 9196, 1149
None
None
None
None
1BWU, 12, 22244, 1853
1BWV, 23, 83303, 3621
1BWW, 3, 22266, 7422
1BWZ, 17, 9361, 550
1BX0, 18, 29564, 1642
1BX1, 18, 27144, 1508
None
None
None
None
1BX7, 10, 15894, 1589
1BX8, 10, 10468, 1046
None
None
1BXB, 9, 66746, 7416
1BXC, 10, 69264, 6926
1BXE, 2, 15976, 7988
None
1BXH, 2, 26349, 13174
1BXI, 5, 24204, 4840
None
None
1BXN, 29, 65682, 2264
1BXO, 2, 156181, 78090
1BXQ, 2, 40991, 20495
None
1BXS, 24, 83210, 3467
None
1BXU, 4, 8035, 2008
1BXV, 4, 9357, 2339
1BXW, 5, 8328, 1665
1BXX, 15, 18413, 1227
1BXY, 1, 13774, 13774
1BXZ, 19, 30297, 1594
None
1BY3, 14, 26534, 1895
None
1BY5, 14, 30766, 2197
None
None
None
None
None
None
None
None
1BYF, 9, 20589, 2287
None
1BYH, 5, 4783, 956
1BYI, 6, 116232, 19372
None
1BYO, 3, 11513, 3837
1BYP, 3, 10732, 3577
None
None
None
None
1BYW, 12, 4146, 345
1BYZ, 0, 23681, 1
1BZ0, 6, 84669, 14111
1BZ1, 7, 61777, 8825
1BZ4, 5, 16403, 3280
1BZ5, 7, 15262, 2180
1BZ6, 2, 41485, 20742
1BZ7, 11, 18143, 1649
1BZ8, 2, 17373, 8686
1BZ9, 18, 14522, 806
1BZA, 6, 28810, 4801
1BZC, 17, 18704, 1100
1BZD, 2, 19816, 9908
1BZE, 3, 20541, 6847
1BZH, 18, 14569, 809
1BZJ, 16, 21284, 1330
1BZL, 22, 49620, 2255
1BZM, 3, 15010, 5003
1BZO, 6, 8469, 1411
1BZP, 2, 41190, 20595
1BZQ, 17, 25413, 1494
1BZR, 2, 46002, 23001
1BZS, 2, 18361, 9180
1BZW, 2, 32546, 16273
1BZX, 25, 25738, 1029
1BZY, 10, 43408, 4340
1BZZ, 7, 64612, 9230
1C02, 4, 33217, 8304
1C03, 5, 35254, 7050
None
None
None
1C0A, 48, 46829, 975
1C0B, 12, 5532, 461
1C0C, 12, 4729, 394
None
None
None
1C0I, 11, 39510, 3591
1C0K, 11, 83893, 7626
1C0L, 11, 52142, 4740
1C0M, 5, 29120, 5824
1C0N, 17, 28578, 1681
1C0P, 11, 155624, 14147
None
None
1C0T, 16, 26081, 1630
1C0U, 16, 32731, 2045
1C0W, 16, 42000, 2625
None
None
None
1C16, 14, 37213, 2658
1C1A, 5, 1227, 245
1C1B, 16, 37000, 2312
1C1C, 16, 35243, 2202
None
None
None
1C1G, 7, 3118, 445
1C1H, 9, 21959, 2439
1C1J, 17, 11762, 691
1C1K, 7, 37141, 5305
None
1C1M, 10, 10846, 1084
1C1N, 14, 31383, 2241
1C1O, 14, 28059, 2004
1C1P, 14, 35759, 2554
1C1Q, 14, 34218, 2444
1C1R, 14, 34323, 2451
1C1S, 14, 21811, 1557
1C1T, 14, 34254, 2446
1C1U, 15, 34569, 2304
1C1V, 15, 22286, 1485
1C1W, 15, 23981, 1598
None
None
1C1Z, 26, 32408, 1246
1C21, 15, 21079, 1405
1C22, 15, 24003, 1600
1C23, 15, 16121, 1074
1C24, 15, 26183, 1745
None
None
1C27, 15, 16265, 1084
None
1C29, 28, 29830, 1065
1C2A, 22, 13571, 616
None
None
1C2E, 14, 18616, 1329
None
1C2G, 14, 18065, 1290
1C2H, 14, 31434, 2245
1C2I, 14, 27170, 1940
1C2J, 14, 28509, 2036
1C2K, 14, 17332, 1238
1C2L, 14, 23236, 1659
1C2M, 14, 29107, 2079
None
None
1C2R, 3, 9496, 3165
1C2T, 5, 22019, 4403
None
None
None
1C3A, 18, 15077, 837
1C3B, 6, 33737, 5622
1C3C, 12, 117163, 9763
None
None
1C3F, 2, 17729, 8864
1C3G, 1, 6347, 6347
None
1C3I, 2, 20267, 10133
1C3J, 11, 31904, 2900
1C3K, 3, 11031, 3677
1C3L, 5, 11117, 2223
1C3M, 3, 7889, 2629
1C3N, 3, 6269, 2089
None
None
1C3Q, 8, 51102, 6387
None
None
1C3U, 13, 57257, 4404
1C3V, 4, 15888, 3972
None
None
1C40, 7, 15772, 2253
1C41, 5, 31795, 6359
None
1C44, 6, 13993, 2332
None
None
1C47, 16, 46058, 2878
1C48, 3, 41266, 13755
None
None
None
1C4F, 8, 14685, 1835
1C4G, 16, 36132, 2258
1C4K, 19, 26011, 1369
None
None
1C4Q, 3, 56013, 18671
None
None
None
None
1C4W, 7, 10492, 1498
None
None
None
None
None
None
None
None
1C5B, 12, 20534, 1711
1C5C, 12, 47543, 3961
None
1C5E, 2, 109971, 54985
1C5F, 11, 56200, 5109
None
1C5H, 2, 25023, 12511
1C5I, 2, 16559, 8279
None
1C5L, 15, 47684, 3178
1C5M, 27, 21630, 801
1C5N, 15, 40414, 2694
1C5O, 15, 17203, 1146
1C5P, 14, 51981, 3712
1C5Q, 14, 41354, 2953
1C5R, 14, 23799, 1699
1C5S, 14, 37508, 2679
1C5T, 14, 34775, 2483
1C5U, 14, 33697, 2406
1C5V, 14, 21731, 1552
1C5W, 18, 15766, 875
1C5X, 18, 23449, 1302
1C5Y, 18, 21744, 1208
1C5Z, 18, 15476, 859
1C60, 5, 14502, 2900
1C61, 5, 13973, 2794
1C62, 5, 9592, 1918
1C63, 5, 12627, 2525
1C64, 5, 14130, 2826
1C65, 5, 12798, 2559
1C66, 5, 12554, 2510
1C67, 5, 11020, 2204
1C68, 5, 6908, 1381
1C69, 7, 19582, 2797
1C6A, 7, 12750, 1821
1C6B, 7, 10452, 1493
1C6C, 5, 13408, 2681
1C6D, 5, 13012, 2602
1C6E, 5, 14540, 2908
1C6F, 5, 14497, 2899
1C6G, 5, 16104, 3220
1C6H, 5, 16024, 3204
1C6I, 5, 16487, 3297
1C6J, 5, 15577, 3115
1C6K, 5, 16505, 3301
1C6L, 5, 16838, 3367
1C6M, 5, 12434, 2486
1C6N, 5, 9624, 1924
None
1C6P, 5, 15448, 3089
1C6Q, 5, 16199, 3239
None
1C6T, 5, 13227, 2645
None
None
None
None
None
1C72, 9, 23375, 2597
1C74, 17, 9010, 530
1C75, 3, 38891, 12963
None
None
None
None
1C7B, 8, 46518, 5814
1C7C, 11, 44592, 4053
1C7D, 11, 45959, 4178
1C7E, 4, 15534, 3883
1C7F, 4, 22500, 5625
None
1C7H, 10, 4554, 455
1C7I, 12, 36208, 3017
1C7J, 12, 66724, 5560
1C7K, 3, 59519, 19839
1C7N, 19, 254956, 13418
1C7O, 19, 106861, 5624
None
1C7Q, 13, 25495, 1961
1C7R, 13, 20471, 1574
1C7S, 22, 87742, 3988
1C7T, 22, 74856, 3402
1C7Y, 30, 7133, 237
None
None
None
1C82, 22, 94909, 4314
None
None
None
None
None
None
1C8B, 12, 19638, 1636
1C8C, 5, 17608, 3521
1C8D, 17, 351740, 20690
1C8E, 16, 810042, 50627
1C8F, 16, 651405, 40712
1C8G, 16, 375496, 23468
1C8H, 17, 810511, 47677
None
None
None
None
None
1C8N, 9, 296053, 32894
None
1C8Q, 21, 23457, 1117
None
None
1C8T, 2, 9687, 4843
1C8U, 5, 74884, 14976
1C8V, 28, 35626, 1272
None
1C8X, 2, 14181, 7090
1C8Y, 2, 18797, 9398
None
1C90, 2, 27256, 13628
1C91, 2, 18283, 9141
1C92, 2, 16956, 8478
1C93, 2, 12420, 6210
None
None
None
1C9B, 30, 99505, 3316
None
1C9D, 28, 31780, 1135
1C9E, 8, 12545, 1568
None
1C9I, 19, 32600, 1715
None
1C9K, 9, 29766, 3307
1C9L, 18, 25725, 1429
None
None
1C9O, 1, 45177, 45177
1C9P, 25, 7717, 308
1C9S, 1, 154404, 154404
1C9T, 25, 23355, 934
1C9U, 5, 48621, 9724
None
1C9W, 9, 19779, 2197
None
1C9Y, 12, 51814, 4317
1C9Z, 2, 1302, 651
1CA0, 20, 30005, 1500
1CA1, 9, 30150, 3350
None
None
None
None
None
None
None
None
None
None
None
1CAH, 2, 13065, 6532
1CAI, 2, 15352, 7676
1CAJ, 2, 12990, 6495
1CAK, 2, 15114, 7557
1CAL, 2, 10303, 5151
1CAM, 2, 17569, 8784
1CAN, 2, 19792, 9896
1CAO, 2, 19342, 9671
None
1CAU, 6, 14221, 2370
1CAV, 6, 10876, 1812
1CAW, 6, 10592, 1765
1CAX, 6, 28843, 4807
None
None
None
1CB2, 10, 47543, 4754
None
None
1CB6, 37, 53851, 1455
1CB7, 27, 100016, 3704
1CB8, 14, 60889, 4349
1CBF, 16, 16587, 1036
None
None
None
None
None
None
None
None
1CBQ, 6, 8992, 1498
1CBR, 5, 7073, 1414
1CBS, 6, 14678, 2446
None
None
1CBW, 19, 32244, 1697
None
1CBY, 6, 7192, 1198
1CC0, 17, 12673, 745
None
None
1CC3, 10, 26467, 2646
1CC4, 10, 30044, 3004
None
1CC6, 10, 23400, 2340
None
None
None
None
None
1CCD, 2, 1731, 865
None
None
1CCI, 7, 21339, 3048
1CCJ, 7, 22292, 3184
1CCK, 6, 20709, 3451
1CCL, 6, 19325, 3220
None
1CCR, 4, 13314, 3328
None
None
None
None
None
1CD0, 3, 14271, 4757
None
None
1CD3, 31, 631902, 20383
None
1CD8, 4, 4669, 1167
1CD9, 27, 29123, 1078
1CDC, 2, 12945, 6472
1CDD, 5, 15431, 3086
1CDE, 5, 25408, 5081
1CDG, 16, 48567, 3035
None
None
None
None
None
None
1CDO, 22, 39718, 1805
None
None
None
None
None
None
None
None
None
1CE5, 14, 21210, 1515
None
None
None
None
None
None
None
None
None
1CEH, 15, 9047, 603
1CEI, 1, 7917, 7917
None
None
None
None
1CEQ, 14, 19381, 1384
None
1CES, 2, 12488, 6244
1CET, 14, 20063, 1433
None
None
1CEX, 5, 86474, 17294
None
1CF0, 7, 16340, 2334
1CF1, 10, 69807, 6980
1CF2, 15, 89935, 5995
1CF3, 14, 40394, 2885
1CF5, 0, 16241, 1
None
None
1CF9, 15, 228159, 15210
None
None
1CFM, 4, 47521, 11880
None
None
None
None
None
1CFV, 8, 14276, 1784
None
None
None
1CG0, 13, 18562, 1427
1CG1, 13, 30219, 2324
1CG2, 6, 62936, 10489
1CG3, 13, 29239, 2249
1CG4, 13, 28616, 2201
1CG5, 6, 42219, 7036
None
1CG8, 6, 23946, 3991
1CG9, 11, 20331, 1848
1CGC, 5, 2086, 417
None
None
None
1CGH, 10, 18323, 1832
1CGI, 18, 10017, 556
1CGJ, 18, 10358, 575
1CGK, 20, 26948, 1347
None
1CGN, 4, 8220, 2055
1CGO, 4, 14814, 3703
None
None
None
1CGT, 13, 72460, 5573
1CGU, 13, 28838, 2218
1CGV, 16, 28295, 1768
1CGW, 16, 27835, 1739
1CGX, 16, 28367, 1772
None
1CGZ, 20, 34919, 1745
1CH0, 4, 14132, 3533
1CH1, 3, 16894, 5631
1CH2, 3, 20451, 6817
1CH3, 3, 14027, 4675
None
1CH5, 3, 13521, 4507
1CH7, 3, 15177, 5059
None
1CH9, 3, 19568, 6522
1CHD, 10, 21208, 2120
None
None
None
None
1CHK, 6, 21815, 3635
None
None
None
1CHP, 5, 32709, 6541
1CHQ, 5, 31759, 6351
1CHU, 22, 33258, 1511
1CHW, 19, 48429, 2548
1CHZ, 8, 5016, 627
1CI0, 2, 14398, 7199
1CI1, 7, 30000, 4285
1CI3, 4, 25589, 6397
1CI4, 6, 15707, 2617
None
None
None
None
None
None
1CIC, 32, 26925, 841
None
None
None
None
None
1CII, 5, 28263, 5652
1CIJ, 15, 12895, 859
1CIK, 3, 22498, 7499
None
None
None
1CIO, 3, 26662, 8887
1CIP, 18, 57291, 3182
None
1CIT, 20, 5468, 273
1CIU, 15, 31189, 2079
1CIV, 16, 20335, 1270
1CIW, 2, 33668, 16834
1CIY, 6, 33080, 5513
None
1CJ0, 18, 34817, 1934
1CJ1, 1, 31848, 31848
1CJ2, 10, 10871, 1087
1CJ3, 10, 16457, 1645
1CJ4, 10, 17126, 1712
None
None
None
None
None
None
1CJC, 11, 54650, 4968
1CJD, 7, 141763, 20251
None
1CJF, 7, 13656, 1950
1CJK, 47, 19801, 421
1CJL, 20, 13860, 693
1CJM, 15, 15045, 1003
1CJP, 2, 37338, 18669
1CJQ, 12, 2233, 186
1CJR, 12, 4968, 414
1CJS, 7, 11387, 1626
1CJT, 47, 27279, 580
1CJU, 47, 22121, 470
1CJV, 47, 21198, 451
None
None
None
None
1CK1, 10, 8889, 888
1CK3, 11, 8755, 795
1CK4, 5, 19238, 3847
1CK6, 15, 24983, 1665
1CK7, 27, 33340, 1234
1CKA, 1, 8538, 8538
1CKB, 1, 5101, 5101
None
None
None
None
None
None
1CKI, 15, 28620, 1908
1CKJ, 15, 23808, 1587
1CKL, 10, 19637, 1963
1CKM, 13, 36194, 2784
1CKN, 26, 36093, 1388
1CKO, 13, 12001, 923
None
1CKQ, 11, 30101, 2736
None
None
1CKU, 5, 51872, 10374
None
None
None
None
None
None
None
None
None
None
None
None
1CLL, 9, 15387, 1709
1CLM, 8, 10610, 1326
1CLO, 14, 27420, 1958
1CLP, 15, 5805, 387
1CLQ, 39, 50312, 1290
None
1CLU, 7, 17195, 2456
None
None
None
1CLY, 13, 18386, 1414
1CLZ, 15, 9915, 661
None
1CM1, 10, 11522, 1152
1CM2, 2, 5670, 2835
1CM3, 2, 6098, 3049
None
1CM5, 34, 87117, 2562
None
None
None
None
None
None
1CMI, 5, 9052, 1810
None
None
1CML, 19, 39507, 2079
None
None
None
None
None
None
None
1CMX, 5, 26106, 5221
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
1CNO, 3, 58148, 19382
1CNQ, 15, 15186, 1012
None
1CNS, 10, 31884, 3188
None
None
None
None
None
None
None
1CO6, 3, 16127, 5375
None
1CO8, 3, 19086, 6362
1CO9, 3, 26925, 8975
None
1COB, 4, 18876, 4719
None
None
None
None
None
None
1CON, 2, 14900, 7450
1COS, 0, 4859, 1
None
1COV, 43, 1306017, 30372
1COW, 31, 77818, 2510
1COY, 15, 46145, 3076
None
1CP0, 3, 14297, 4765
None
1CP3, 18, 24070, 1337
None
1CP5, 3, 12814, 4271
None
None
None
None
None
1CPD, 7, 27225, 3889
1CPE, 7, 16630, 2375
1CPF, 7, 25797, 3685
1CPG, 7, 17021, 2431
1CPH, 6, 6343, 1057
None
1CPJ, 18, 23364, 1298
1CPM, 5, 12507, 2501
1CPN, 5, 16674, 3334
1CPO, 6, 28093, 4682
1CPQ, 6, 11109, 1851
1CPR, 6, 6986, 1164
None
1CPT, 19, 21268, 1119
None
1CPW, 3, 10972, 3657
1CPX, 5, 20453, 4090
None
1CQ1, 5, 94696, 18939
1CQ3, 13, 40543, 3118
1CQ4, 3, 8153, 2717
None
None
None
1CQ9, 2, 18342, 9171
None
1CQD, 9, 58449, 6494
None
1CQF, 3, 18734, 6244
1CQI, 24, 31753, 1323
1CQJ, 24, 45002, 1875
1CQK, 5, 9624, 1924
1CQM, 3, 24922, 8307
1CQN, 3, 14661, 4887
1CQP, 4, 15873, 3968
None
None
1CQS, 10, 21971, 2197
None
1CQV, 10, 16096, 1609
None
1CQX, 14, 80753, 5768
None
None
1CR0, 14, 13495, 963
1CR1, 14, 16705, 1193
1CR2, 14, 17577, 1255
1CR4, 14, 10706, 764
1CR5, 4, 22193, 5548
None
1CR7, 2, 58595, 29297
None
1CRA, 2, 19740, 9870
1CRB, 8, 6491, 811
None
1CRG, 4, 4898, 1224
1CRH, 5, 4142, 828
1CRI, 4, 4538, 1134
1CRJ, 4, 5406, 1351
None
None
1CRM, 3, 14681, 4893
None
1CRU, 5, 144850, 28970
1CRW, 16, 47932, 2995
1CRX, 22, 42907, 1950
None
1CRZ, 6, 26627, 4437
None
1CS1, 11, 200395, 18217
None
1CS4, 48, 36213, 754
None
1CS7, 2, 3434, 1717
1CS8, 21, 47226, 2248
None
None
None
None
None
None
1CSJ, 31, 29492, 951
None
1CSL, 6, 9650, 1608
1CSM, 5, 38840, 7768
None
1CSO, 12, 12477, 1039
1CSP, 1, 4223, 4223
1CSQ, 1, 2252, 2252
None
None
None
None
None
None
1CT0, 12, 18888, 1574
1CT1, 5, 22300, 4460
1CT2, 12, 21917, 1826
1CT4, 12, 24537, 2044
1CT5, 7, 20995, 2999
None
None
1CTE, 18, 24991, 1388
1CTF, 0, 7863, 1
None
None
1CTN, 14, 38115, 2722
1CTP, 8, 19495, 2436
1CTQ, 7, 35099, 5014
1CTR, 9, 5060, 562
None
1CTT, 11, 34285, 3116
1CTU, 11, 25450, 2313
1CTW, 5, 11287, 2257
None
1CTY, 4, 3207, 801
1CTZ, 4, 3565, 891
1CU0, 6, 10304, 1717
None
1CU2, 6, 21652, 3608
1CU3, 6, 17681, 2946
None
1CU5, 6, 15813, 2635
1CU6, 5, 21291, 4258
None
None
None
None
None
None
None
None
None
None
None
1CUL, 47, 33059, 703
None
1CUO, 8, 12053, 1506
1CUP, 6, 21229, 3538
1CUQ, 6, 16482, 2747
None
None
None
None
None
None
None
1CV0, 6, 14587, 2431
1CV1, 6, 19808, 3301
1CV2, 11, 34649, 3149
1CV3, 6, 19501, 3250
1CV4, 6, 18830, 3138
1CV5, 6, 20800, 3466
1CV6, 6, 17516, 2919
1CV7, 6, 7811, 1301
1CV8, 8, 19153, 2394
None
None
None
None
None
None
None
None
None
1CVK, 5, 16392, 3278
1CVL, 3, 33626, 11208
1CVM, 6, 13019, 2169
1CVN, 2, 55641, 27820
1CVR, 18, 27024, 1501
None
1CVU, 25, 57178, 2287
1CVW, 20, 22570, 1128
None
None
None
1CW0, 12, 15166, 1263
1CW1, 20, 41807, 2090
1CW2, 28, 47428, 1693
1CW3, 18, 102859, 5714
1CW4, 20, 40748, 2037
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
1CWU, 6, 25739, 4289
None
None
1CX2, 25, 36571, 1462
1CX4, 16, 21965, 1372
1CX6, 12, 16676, 1389
1CX7, 12, 22742, 1895
1CX8, 14, 110471, 7890
1CX9, 28, 30288, 1081
1CXA, 4, 10854, 2713
1CXC, 4, 18091, 4522
1CXE, 16, 44448, 2778
1CXF, 16, 6504, 406
1CXH, 16, 30556, 1909
1CXI, 16, 39669, 2479
None
1CXL, 15, 73264, 4884
1CXP, 32, 128108, 4003
1CXQ, 5, 88865, 17773
1CXU, 5, 34341, 6868
None
1CXY, 5, 5626, 1125
1CXZ, 11, 17473, 1588
None
None
None
None
None
None
None
None
None
None
None
None
1CYG, 22, 30543, 1388
1CYI, 5, 6412, 1282
1CYJ, 5, 5709, 1141
None
1CYO, 0, 9841, 1
None
None
None
None
None
1CZ1, 6, 32374, 5395
1CZ3, 3, 19395, 6465
None
None
1CZ9, 5, 53856, 10771
1CZA, 54, 96373, 1784
1CZB, 5, 74543, 14908
None
1CZD, 6, 32460, 5410
None
1CZF, 13, 69247, 5326
1CZG, 3, 11306, 3768
None
1CZI, 15, 12125, 808
1CZJ, 11, 9198, 836
None
None
1CZM, 3, 13521, 4507
None
None
1CZP, 4, 60346, 15086
None
None
None
None
None
None
1CZW, 3, 23312, 7770
None
None
None
1D01, 11, 95109, 8646
None
None
None
None
1D07, 11, 25004, 2273
1D09, 15, 76838, 5122
None
1D0B, 1, 18781, 18781
1D0C, 16, 113260, 7078
None
1D0E, 10, 11540, 1154
1D0G, 20, 38850, 1942
1D0H, 11, 34614, 3146
None
None
1D0K, 11, 25900, 2354
1D0L, 11, 27381, 2489
1D0M, 11, 12917, 1174
1D0N, 16, 71389, 4461
1D0O, 16, 67463, 4216
1D0Q, 5, 22068, 4413
1D0S, 24, 19936, 830
1D0V, 24, 21894, 912
1D0X, 17, 66024, 3883
1D0Y, 17, 58085, 3416
1D0Z, 17, 64039, 3767
None
None
None
None
None
None
1D16, 6, 2313, 385
None
1D1A, 17, 66758, 3926
1D1B, 17, 67444, 3967
1D1C, 17, 40689, 2393
1D1G, 3, 19267, 6422
1D1I, 3, 36339, 12113
1D1J, 10, 27927, 2792
1D1K, 3, 22344, 7448
1D1L, 2, 5304, 2652
1D1M, 2, 10384, 5192
1D1P, 6, 15584, 2597
